filepath,relative_path,dataset,category,speaker,location,date,segment
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S14.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S14.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S14
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S2.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S2.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S2
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S21.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S21.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S21
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S3.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S3.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S3
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S6.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S6.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S6
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S9.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._RM_FS_07_05_2021_S9.wav,minimal_pairs,Lexical,RM,FS,07_05_2021,S9
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S11.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S11.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S11
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S13.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S13.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S13
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S14.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S14.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S14
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S2.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S2.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S2
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S21.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S21.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S21
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S3.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S3.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S3
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S6.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S6.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S6
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S9.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._SM_FS_23_04_21_S9.wav,minimal_pairs,Lexical,SM,FS,23_04_21,S9
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S11.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S11.wav,minimal_pairs,Lexical,TL,SW,10,S11
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S13.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S13.wav,minimal_pairs,Lexical,TL,SW,10,S13
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S14.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S14.wav,minimal_pairs,Lexical,TL,SW,10,S14
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S2.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S2.wav,minimal_pairs,Lexical,TL,SW,10,S2
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S21.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S21.wav,minimal_pairs,Lexical,TL,SW,10,S21
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S3.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S3.wav,minimal_pairs,Lexical,TL,SW,10,S3
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S6.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S6.wav,minimal_pairs,Lexical,TL,SW,10,S6
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S9.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TL_SW_10_S9.wav,minimal_pairs,Lexical,TL,SW,10,S9
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S11.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S11.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S11
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S13.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S13.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S13
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S14.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S14.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S14
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S2.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S2.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S2
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S21.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S21.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S21
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S3.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S3.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S3
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S6.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S6.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S6
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S9.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._TQ_SW_08_04_2021_S9.wav,minimal_pairs,Lexical,TQ,SW,08_04_2021,S9
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S11.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S11.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S11
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S13.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S13.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S13
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S14.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S14.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S14
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S2.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S2.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S2
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S21.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S21.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S21
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S3.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S3.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S3
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S6.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S6.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S6
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S9.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Lexical\._VS_FS_07_05_2021_S9.wav,minimal_pairs,Lexical,VS,FS,07_05_2021,S9
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S16.wav,minimal_pairs,Subject Marker,KM,FS,19_04,S16
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S17.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S17.wav,minimal_pairs,Subject Marker,KM,FS,19_04,S17
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S18.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S18.wav,minimal_pairs,Subject Marker,KM,FS,19_04,S18
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S19.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S19.wav,minimal_pairs,Subject Marker,KM,FS,19_04,S19
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S20.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KM_FS_19_04_S20.wav,minimal_pairs,Subject Marker,KM,FS,19_04,S20
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S16.wav,minimal_pairs,Subject Marker,KN,FS,23_2021,S16
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S17.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S17.wav,minimal_pairs,Subject Marker,KN,FS,23_2021,S17
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S18.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S18.wav,minimal_pairs,Subject Marker,KN,FS,23_2021,S18
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S19.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S19.wav,minimal_pairs,Subject Marker,KN,FS,23_2021,S19
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S20.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._KN_FS_23_2021_S20.wav,minimal_pairs,Subject Marker,KN,FS,23_2021,S20
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S16.wav,minimal_pairs,Subject Marker,LL,SW,08_04_2021,S16
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S17.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S17.wav,minimal_pairs,Subject Marker,LL,SW,08_04_2021,S17
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S18.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S18.wav,minimal_pairs,Subject Marker,LL,SW,08_04_2021,S18
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S19.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S19.wav,minimal_pairs,Subject Marker,LL,SW,08_04_2021,S19
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S20.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LL_SW_08_04_2021_S20.wav,minimal_pairs,Subject Marker,LL,SW,08_04_2021,S20
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S16.wav,minimal_pairs,Subject Marker,LM,SW,08_04_2021,S16
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S17.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S17.wav,minimal_pairs,Subject Marker,LM,SW,08_04_2021,S17
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S18.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S18.wav,minimal_pairs,Subject Marker,LM,SW,08_04_2021,S18
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S19.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S19.wav,minimal_pairs,Subject Marker,LM,SW,08_04_2021,S19
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S20.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LM_SW_08_04_2021_S20.wav,minimal_pairs,Subject Marker,LM,SW,08_04_2021,S20
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S16.wav,minimal_pairs,Subject Marker,LP,FS,19_04,S16
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S17.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S17.wav,minimal_pairs,Subject Marker,LP,FS,19_04,S17
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S18.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S18.wav,minimal_pairs,Subject Marker,LP,FS,19_04,S18
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S19.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S19.wav,minimal_pairs,Subject Marker,LP,FS,19_04,S19
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S20.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._LP_FS_19_04_S20.wav,minimal_pairs,Subject Marker,LP,FS,19_04,S20
c:\\Users\\mubva\\Downloads\\Nlp\Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._MM_FS_07_05_2021_S16.wav,Minimal Pairs Recordings_6a9c3d7b8b9da1b7ea304bf2a54f32ae\__MACOSX\Minimal Pairs\Subject Marker\._MM_FS_07_05_2021_S16.wav,minimal_pairs,Subject Marker,MM,FS,07_05_2021,S16
